Année;Numéro;Département;"Code INSEE";"Nom de la commune";"Date de première alerte";"Origine de l'alerte";"Moyens de première intervention";"Surface parcourue (m2)";"Surface forêt (m2)";"Surface maquis garrigues (m2)";"Autres surfaces naturelles hors forêt (m2)";"Surfaces agricoles (m2)";"Autres surfaces (m2)";"Surface autres terres boisées (m2)";"Surfaces non boisées naturelles (m2)";"Surfaces non boisées artificialisées (m2)";"Surfaces non boisées (m2)";"Précision des surfaces";"Surface de feu à l'arrivée des secours > 0,1 ha";"Voie carrossable la plus proche";"Activité ou habitation la plus proche";"Type de peuplement";Connaissance;"Source de l'enquête";Nature;"Intervention de l'équipe RCCI";"Décès ou bâtiments touchés";"Nombre de décès";"Nombre de bâtiments totalement détruits";"Nombre de bâtiments partiellement détruits";"Hygrométrie (%)";"Vitesse moyenne du vent (Km/h)";"Direction du vent";"Température (°C)";"Précision de la donnée";"Présence d'un contour valide"
2018;3196;24;24064;"Brantôme en Périgord";"2018-08-06 17:09:00";Indéterminé;;400;400;;0;;;0;;;0;;;;;;;;;Non;Non;;;;;;;;;Non
2018;3199;24;24035;"Pays de Belvès";"2018-07-29 21:35:00";Indéterminé;;250;250;;0;;;0;;;0;;;;;;;;;Non;Non;;;;;;;;;Non
2018;3202;24;24426;Saint-Jean-d'Estissac;"2018-07-15 15:03:00";Indéterminé;;1000;1000;;0;;;0;;;0;;;;;;;;;Non;Non;;;;;;;;;Non
2018;3203;24;24426;Saint-Jean-d'Estissac;"2018-07-15 14:44:00";Indéterminé;;300;300;;0;;;0;;;0;;;;;;;;;Non;Non;;;;;;;;;Non
2018;3208;24;24115;Château-l'Évêque;"2018-06-30 16:22:00";Indéterminé;;10000;10000;;0;;;0;;;0;;;;;;;;;Non;Non;;;;;;;;;Non
2018;3212;24;24356;Rouffignac-Saint-Cernin-de-Reilhac;"2018-04-20 13:42:00";Indéterminé;;500;500;;0;;;0;;;0;;;;;;;;;Non;Non;;;;;;;;;Non
2018;3217;77;77186;Fontainebleau;"2018-12-05 13:30:00";Indéterminé;;5;5;;0;;;0;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3218;77;77186;Fontainebleau;"2018-08-18 11:00:00";Indéterminé;;5;5;;0;;;0;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3219;77;77333;Nemours;"2018-08-04 13:34:00";Indéterminé;;1250;1250;;0;;;0;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3220;77;77186;Fontainebleau;"2018-08-22 16:00:00";Indéterminé;;4100;4100;;0;;;0;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3221;77;77186;Fontainebleau;"2018-09-13 10:50:00";Indéterminé;;1;1;;0;;;0;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3222;77;77186;Fontainebleau;"2018-10-21 11:00:00";Indéterminé;;2;2;;0;;;0;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3223;77;77186;Fontainebleau;"2018-10-16 08:10:00";Indéterminé;;30000;30000;;0;;;0;0;0;0;Estimées;;;;;;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3226;65;65045;Aucun;"2018-03-14 14:37:00";Indéterminé;;100000;0;;100000;;;100000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;3229;65;65056;Ayzac-Ost;"2018-04-24 14:52:00";Indéterminé;;360000;0;;360000;;;360000;0;0;0;Estimées;;;;;;;;Non;Non;;;;;;;;;Non
2018;3250;07;07251;Saint-Joseph-des-Bancs;"2018-04-18 12:51:00";Population;3;30000;;30000;;;;;;;;;1;3;3;1;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;20;;Non
2018;3254;07;07064;"Cheylard (Le)";"2018-04-20 16:23:00";Population;3;10000;;10000;;;;;;;;;1;2;3;1;Certaine;Sapeur-pompier;"Involontaire (travaux)";Non;Non;;;;;10;N;;;Non
2018;3255;07;07012;Arcens;"2018-04-21 16:31:00";Population;3;50000;;50000;;;;;;;;;1;3;3;1;Certaine;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;3256;07;07154;Mazan-l'Abbaye;"2018-04-20 21:37:00";Population;3;5000;1000;4000;;;;;;;;;;1;3;1;Inconnue;;;Non;Non;;;;;5;N;;;Non
2018;3257;83;83082;Montferrat;"2018-04-21 13:43:00";Population;3;5000;5000;;;;;;;;;;1;4;3;3;Probable;Forestier;Malveillance;Oui;Non;;;;;;;;;Non
2018;3266;06;06074;Lantosque;"2018-04-23 14:05:00";Population;3;900;900;;;;;;;;;;;4;1;5;Probable;"Service de police et de gendarmerie";Malveillance;Non;Non;;;;;;;;;Non
2018;3270;06;06074;Lantosque;"2018-04-26 15:18:00";Population;3;1500;1500;;;;;;;;;;;4;3;5;Certaine;"Service de police et de gendarmerie";Malveillance;Non;Non;;;;;;;;;Non
2018;3271;06;06074;Lantosque;"2018-04-26 17:04:00";Population;3;600;600;;;;;;;;;;;4;3;5;Certaine;"Service de police et de gendarmerie";Malveillance;Non;Non;;;;;;;;;Non
2018;3277;48;48121;Prunières;"2018-04-27 12:46:00";Population;3;8400;6100;;;;;;;;2300;;1;3;3;4;Inconnue;;;Non;Non;;;;;;;;;Non
2018;3278;48;48187;"Salces (Les)";"2018-04-27 19:04:00";Population;3;500;;;;;;;;;500;;;4;3;1;Certaine;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;3279;06;06130;Saint-Vallier-de-Thiey;"2018-04-28 14:01:00";Population;3;5100;;5100;;;;;;;;;1;4;3;1;Certaine;"Service de police et de gendarmerie";"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3280;2B;2B246;"Porta (La)";"2018-04-23 21:15:00";Indéterminé;;2000;;;;;;;;;;;;;;3;Inconnue;;;Non;Non;;;;;;;;;Non
2018;3283;2B;2B341;Venaco;"2018-04-24 12:14:00";Indéterminé;;100;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;3285;2B;2B096;Corte;"2018-04-24 16:36:00";Indéterminé;;3000;;;;;;;;;;;;;;4;;;;Non;Non;;;;;;;;;Non
2018;3286;2B;2B009;Aléria;"2018-04-26 14:22:00";Indéterminé;;300;;;;;;;;;;;;;;1;;;;Non;Non;;;;;;;;;Non
2018;3292;07;07012;Arcens;"2018-04-23 16:19:00";Population;3;5000;;5000;;;;;;;;;;3;3;1;Certaine;Sapeur-pompier;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;3294;07;07226;Saint-Clément;"2018-04-27 19:27:00";Population;3;15000;15000;;;;;;;;;;1;;3;3;Inconnue;;;Non;Non;;;;;10;S;;;Non
2018;3308;26;26080;Chastel-Arnaud;"2018-04-29 10:20:00";Population;3;1000;1000;;;;;;;;;;;1;3;6;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3309;05;05023;Briançon;"2018-04-25 12:40:00";Population;3;1600;;;;;;;;;;;1;1;2;;Probable;Sapeur-pompier;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;3316;06;06103;Roquebillière;"2018-04-29 16:28:00";Population;3;111900;22600;89300;;;;;;;;;1;3;3;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;3336;34;34340;Villetelle;"2018-04-26 13:08:00";Population;3;10957;;10957;;;;;;;;;1;1;3;1;Probable;Coordinateur;Malveillance;Non;Non;;;;;;;;;Non
2018;3337;34;34011;Arboras;"2018-04-26 20:16:00";Population;3;359;359;;;;;;;;;;;1;3;3;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3370;04;04219;Thorame-Haute;"2018-04-25 13:16:00";Indéterminé;;40;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;3371;04;04242;Villeneuve;"2018-04-25 17:42:00";Indéterminé;3;220;;;;;;;;;220;;;;;1;Certaine;Forestier;Accidentelle;Non;Non;;;;;;;;;Non
2018;3372;04;04049;Château-Arnoux-Saint-Auban;"2018-04-28 15:22:00";Indéterminé;1;16700;16700;;;;;;;;;;;;;4;Certaine;Forestier;"Involontaire (particulier)";Oui;Non;;;;;;;;;Non
2018;3375;84;84032;Caseneuve;"2018-04-17 15:17:00";Indéterminé;;3000;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;3379;84;84017;Bédoin;"2018-04-19 15:18:00";Indéterminé;;4000;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;3388;84;84008;"Barroux (Le)";"2018-04-25 16:02:00";Indéterminé;;2000;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;3405;06;06079;Mandelieu-la-Napoule;"2018-05-10 16:14:00";Population;3;20;;20;;;;;;;;;;4;2;3;Probable;"Service de police et de gendarmerie";"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3410;06;06077;Lucéram;"2018-05-11 14:11:00";Population;3;50;;50;;;;;;;;;;3;3;1;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;3414;83;83059;Forcalqueiret;"2018-04-27 14:36:00";Population;3;110000;110000;;;;;;;;;;;4;1;6;Certaine;Sapeur-pompier;"Involontaire (particulier)";Oui;Non;;;;;;;;;Non
2018;3436;83;83019;Bormes-les-Mimosas;"2018-05-11 12:28:00";Population;3;10;10;;;;;;;;;;;3;3;5;Certaine;Sapeur-pompier;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;3471;13;13112;Velaux;"2018-04-28 15:30:00";Population;3;5000;5000;;;;;;;;;;1;2;2;1;Certaine;Sapeur-pompier;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;3477;34;34225;Puisserguier;"2018-04-28 15:29:00";Indéterminé;3;384;;384;;;;;;;;;;1;3;1;Probable;Coordinateur;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3481;2B;2B123;Ghisonaccia;"2018-05-18 07:09:00";Indéterminé;;50;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;3483;06;06072;Ilonse;"2018-01-04 15:24:00";Population;3;5560;;5560;;;;;;;;;;4;2;1;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3485;07;07009;Andance;"2018-05-20 14:17:00";Population;3;10000;;10000;;;;;;;;;1;;;1;Inconnue;;;Non;Non;;;;;20;N;;;Non
2018;3486;83;83043;Collobrières;"2018-05-20 13:47:00";Population;3;600;600;;;;;;;;;;;4;3;3;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3488;05;05037;Châteauvieux;"2018-05-22 09:42:00";Population;3;20;;;;;;;;;;;;4;1;;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3494;04;04108;Malijai;"2018-05-23 14:22:00";Indéterminé;3;280;280;;;;;;;;;;;;;6;Certaine;Forestier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3496;06;06141;Toudon;"2018-05-26 14:36:00";Population;3;1800;1800;;;;;;;;;;;3;3;4;Probable;"Service de police et de gendarmerie";"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3502;83;83072;Lorgues;"2018-05-26 14:04:00";Population;3;400;400;;;;;;;;;;;2;2;4;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3507;48;48194;Vialas;"2018-05-27 18:55:00";Population;3;26300;;26300;;;;;;;;;1;3;3;1;Certaine;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;3515;2B;2B185;Oletta;"2018-06-02 15:16:00";Indéterminé;;2000;;;;;;;;;;;;;;;Probable;Sapeur-pompier;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;3516;2B;2B265;Rutali;"2018-06-03 17:55:00";Indéterminé;;500;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;3524;04;04135;Moustiers-Sainte-Marie;"2018-04-18 15:07:00";Indéterminé;;1300;1300;;;;;;;;;;;;;4;Certaine;Forestier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3526;04;04081;Esparron-de-Verdon;"2018-04-23 12:34:00";Indéterminé;;130;;130;;;;;;;;;;;;1;Probable;Forestier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3535;34;34174;Moulès-et-Baucels;"2018-01-03 12:31:00";Population;3;21680;;21680;;;;;;;;;1;3;3;4;Probable;Coordinateur;Accidentelle;Non;Non;;;;;;;;;Non
2018;3553;04;04217;Thoard;"2018-04-21 12:56:00";Indéterminé;;2100;;2100;;;;;;;;;;;;1;Certaine;Forestier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3554;04;04217;Thoard;"2018-04-21 20:07:00";Indéterminé;;100;;100;;;;;;;;;;;;1;Certaine;Forestier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3563;34;34162;Montagnac;"2018-06-09 10:38:00";Indéterminé;3;326;;326;;;;;;;;;;4;3;1;Probable;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;3566;13;13050;Lambesc;"2018-05-26 18:41:00";Population;3;4000;4000;;;;;;;;;;1;2;2;1;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;;;;;;Non
2018;3567;13;13019;Cabriès;"2018-06-13 18:16:00";Population;3;3200;3200;;;;;;;;;;1;2;3;1;Certaine;Sapeur-pompier;Naturelle;Non;Non;;;;;;;;;Non
2018;3568;06;06149;"Trinité (La)";"2018-01-03 20:08:00";Population;3;20530;20530;;;;;;;;;;;2;1;4;Certaine;"Service de police et de gendarmerie";Accidentelle;Non;Non;;;;;;;;;Non
2018;3570;13;13049;Lamanon;"2018-06-08 14:33:00";Patrouille;3;7000;3000;3000;;;;;;;1000;;1;2;2;1;Certaine;Sapeur-pompier;Accidentelle;Non;Non;;;;;;;;;Non
2018;3573;2B;2B283;Solaro;"2018-06-16 13:16:00";Indéterminé;;300;;;;;;;;;;;;;;;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;;;;;;Non
2018;3576;13;13103;Salon-de-Provence;"2018-06-18 13:44:00";Population;3;1000;;1000;;;;;;;;;;2;2;1;Certaine;Sapeur-pompier;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;3577;13;13056;Martigues;"2018-06-18 19:23:00";Population;3;500;500;;;;;;;;;;;2;2;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;3581;04;04112;Manosque;"2018-06-20 17:53:00";Population;3;29;;29;;;;;;;;;;;;6;Certaine;Forestier;Naturelle;Non;Non;;;;;;;;;Non
2018;3607;34;34079;Clermont-l'Hérault;"2018-06-16 14:37:00";Population;3;485;485;;;;;;;;;;;3;3;5;Probable;Coordinateur;Malveillance;Oui;Non;;;;;;;;;Non
2018;3609;34;34079;Clermont-l'Hérault;"2018-06-16 17:24:00";Indéterminé;3;487;487;;;;;;;;;;;3;3;5;Probable;Coordinateur;"Involontaire (travaux)";Oui;Non;;;;;;;;;Non
2018;3629;07;07027;Beauchastel;"2018-06-22 16:28:00";Population;3;600;;600;;;;;;;;;;1;;1;Certaine;Sapeur-pompier;Accidentelle;Non;Non;;;;;;;;;Non
2018;3634;2B;2B136;Lama;"2018-06-26 14:12:00";Indéterminé;;30000;;;;;;;;;;;;;;;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3666;30;30129;Générargues;"2018-06-30 17:58:00";Indéterminé;;20000;;;;;;;;;;;;;;;Inconnue;;;Oui;Non;;;;;;;;;Non
2018;3673;2B;2B050;Calvi;"2018-06-30 15:39:00";Indéterminé;;2000;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;3675;83;83098;"Pradet (Le)";"2018-01-04 02:15:00";Population;3;1000;;;;;;;;;;;;3;3;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;3697;13;13117;Vitrolles;"2018-06-27 14:21:00";Population;3;4900;2900;2000;;;;;;;;;1;2;2;1;Certaine;Sapeur-pompier;Accidentelle;Non;Non;;;;;;;;;Non
2018;3701;13;13106;Septèmes-les-Vallons;"2018-06-26 14:42:00";Population;3;300;;300;;;;;;;;;;2;2;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;3702;13;13056;Martigues;"2018-07-01 11:08:00";Population;3;1400;1400;0;;;;;;;;;;2;2;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;3704;13;13035;Eyguières;"2018-06-22 03:13:00";Population;3;10000;5000;5000;;;;;;;;;1;2;2;1;Probable;Sapeur-pompier;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;3726;84;84061;Lagarde-Paréol;"2018-06-01 16:55:00";Indéterminé;;500;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;3741;84;84078;Mondragon;"2018-06-26 10:31:00";Indéterminé;;2000;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;3775;34;34194;Paulhan;"2018-01-07 09:50:00";Population;3;2156;;2156;;;;;;;;;1;4;3;1;Probable;Coordinateur;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;3859;26;26169;Malataverne;"2018-06-20 21:04:00";Population;3;80;80;;;;;;;;;;;1;3;6;Probable;Forestier;Malveillance;Non;Non;;;;;;;;;Non
2018;3884;30;30189;Nîmes;"2018-07-04 16:04:00";Population;;3000;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;3885;05;05023;Briançon;"2018-06-30 15:47:00";Population;3;1900;;;;;;;;;;;;;;;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;;;;;;Non
2018;3886;05;05023;Briançon;"2018-07-04 12:59:00";Population;3;440;;;;;;;;;;;;;;;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;;;;;;Non
2018;3887;05;05027;Cervières;"2018-06-27 16:21:00";Autre;3;600;;;;;;;;;;;;;;;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;;;;;;Non
2018;3891;04;04053;Châteauneuf-Val-Saint-Donat;"2018-07-04 14:35:00";Indéterminé;1;12700;8400;;;;;;;;4300;;;;;3;Certaine;"Service de police et de gendarmerie";Accidentelle;Non;Non;;;;;;;;;Non
2018;3893;06;06157;Vence;"2018-01-02 16:24:00";Population;3;26050;;26050;;;;;;;;;1;3;3;1;Certaine;"Service de police et de gendarmerie";Malveillance;Oui;Non;;;;;;;;;Non
2018;3897;30;30189;Nîmes;"2018-07-05 15:31:00";Indéterminé;;100;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;3898;30;30189;Nîmes;"2018-07-05 23:46:00";Indéterminé;;2000;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;3899;13;13086;Roquevaire;"2018-07-04 12:34:00";Patrouille;3;20;;20;;;;;;;;;;1;1;1;Probable;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3900;13;13071;"Pennes-Mirabeau (Les)";"2018-07-04 14:44:00";Vigie-caméra;3;2000;;2000;;;;;;;;;;1;1;1;Probable;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;3901;13;13106;Septèmes-les-Vallons;"2018-07-02 18:50:00";Population;3;100;;;;;;;;;100;;;2;3;1;Probable;Sapeur-pompier;Accidentelle;Non;Non;;;;;;;;;Non
2018;3904;30;30340;Valliguières;"2018-06-14 15:19:00";Indéterminé;;5000;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;3906;30;30181;Montmirat;"2018-06-14 17:55:00";Indéterminé;;1000;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;3907;30;30351;Villeneuve-lès-Avignon;"2018-06-17 13:06:00";Indéterminé;;10;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;3910;30;30141;Laudun-l'Ardoise;"2018-06-23 11:30:00";Indéterminé;;1500;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;3920;30;30012;Aramon;"2018-06-23 15:29:00";Indéterminé;3;50000;;50000;;;;;;;;;;;;1;;;;Non;Non;;;;;;;;;Non
2018;3926;30;30034;Bellegarde;"2018-06-28 13:33:00";Indéterminé;;4000;;;;;;;;;;;;;;;Certaine;"Service de police et de gendarmerie";Accidentelle;Non;Non;;;;;;;;;Non
2018;3933;30;30181;Montmirat;"2018-06-28 14:36:00";Indéterminé;;1000;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;3940;30;30189;Nîmes;"2018-06-28 20:42:00";Indéterminé;;500;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;3975;30;30091;Congénies;"2018-07-06 12:32:00";Indéterminé;;300;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;3976;30;30010;Anduze;"2018-07-06 12:43:00";Indéterminé;;500;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;3977;30;30202;Pont-Saint-Esprit;"2018-07-06 12:46:00";Indéterminé;;100;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;3985;30;30125;Garons;"2018-07-06 19:19:00";Indéterminé;;750;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;3987;30;30171;Molières-sur-Cèze;"2018-07-07 03:00:00";Population;3;1;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;3991;30;30169;Milhaud;"2018-07-07 10:37:00";Population;;3;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;4003;06;06137;Spéracèdes;"2018-01-03 01:58:00";Population;3;2000;;;;;;;;;;;;2;3;1;Certaine;"Service de police et de gendarmerie";"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;4029;83;83116;Saint-Maximin-la-Sainte-Baume;"2018-07-08 14:23:00";Vigie-caméra;3;200;200;;;;;;;;;;;3;3;5;Probable;Forestier;Malveillance;Oui;Non;;;;32;10;O;32;;Non
2018;4030;30;30069;Carnas;"2018-07-08 02:29:00";Indéterminé;;300;;;;;;;;;;;;;;;Certaine;"Service de police et de gendarmerie";Accidentelle;Non;Non;;;;;;;;;Non
2018;4038;30;30077;Cendras;"2018-07-08 20:24:00";Indéterminé;;4;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;4040;30;30319;Serviers-et-Labaume;"2018-07-02 15:10:00";Indéterminé;;10;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;4041;30;30186;Nages-et-Solorgues;"2018-07-02 18:01:00";Indéterminé;;300;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;4054;13;13047;Istres;"2018-07-06 15:34:00";Population;3;3000;3000;;;;;;;;;;;1;3;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;4060;13;13047;Istres;"2018-07-07 00:53:00";Population;3;400;200;200;;;;;;;;;;1;2;1;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;;;;;;Non
2018;4061;13;13097;Saint-Martin-de-Crau;"2018-07-07 11:04:00";Population;3;20;20;;;;;;;;;;;1;1;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;4063;13;13107;Simiane-Collongue;"2018-07-07 15:06:00";Vigie-caméra;3;20;20;;;;;;;;;;;1;1;1;Certaine;Sapeur-pompier;"Involontaire (travaux)";Non;Non;;;;;;;;;Non
2018;4064;13;13056;Martigues;"2018-07-07 19:55:00";Population;3;500;500;;;;;;;;;;;2;2;1;Probable;Sapeur-pompier;Accidentelle;Non;Non;;;;;;;;;Non
2018;4065;13;13006;Aureille;"2018-07-08 01:59:00";Population;3;5000;;5000;;;;;;;;;;2;2;1;Certaine;Sapeur-pompier;"Involontaire (particulier)";Non;Non;;;;;;;;;Non
2018;4066;13;13071;"Pennes-Mirabeau (Les)";"2018-07-08 18:59:00";Population;3;500;500;;;;;;;;;;;1;2;1;Certaine;Sapeur-pompier;Accidentelle;Non;Non;;;;;;;;;Non
2018;4067;13;13014;Berre-l'Étang;"2018-07-08 20:21:00";Population;3;700;;700;;;;;;;;;;2;2;1;Inconnue;;;Non;Non;;;;;;;;;Non
2018;4101;66;66014;Baixas;"2018-02-10 05:50:00";Population;3;10000;;10000;;;;;;;;;;4;3;1;Inconnue;;;Non;Non;;;;58;76;NO;4;;Non
2018;4108;66;66138;Peyrestortes;"2018-02-13 10:40:00";Population;3;2000;1000;1000;;;;;;;;;;4;3;4;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;76;45;NO;6;;Non
2018;4109;66;66028;Cabestany;"2018-02-13 11:32:00";Population;3;10000;5000;5000;;;;;;;;;1;4;3;4;Certaine;Sapeur-pompier;"Involontaire (travaux)";Non;Non;;;;45;55;NO;10;;Non
2018;4110;66;66182;Sainte-Marie;"2018-02-13 16:27:00";Population;3;10000;8000;2000;;;;;;;;;1;3;3;4;Inconnue;;;Non;Non;;;;38;10;NO;9;;Non
2018;4115;2B;2B281;Sisco;"2018-01-17 05:57:00";Indéterminé;;30000;;30000;;;;;;;;;;;;1;Probable;Coordinateur;Malveillance;Non;Non;;;;;;;;;Non
2018;4124;66;66136;Perpignan;"2018-02-19 19:15:00";Population;3;6000;;6000;;;;;;;;;1;3;3;1;Inconnue;;;Non;Non;;;;62;40;NO;12;;Non
2018;4131;66;66084;Fourques;"2018-02-22 14:52:00";Population;3;1000;;1000;;;;;;;;;;3;3;1;Inconnue;;;Non;Non;;;;63;75;N;4;;Non
2018;4134;83;83140;Tourves;"2018-07-08 14:23:00";Vigie-caméra;3;200;;;;;;;;;;;;3;3;;Inconnue;;;Oui;Non;;;;;;;;;Non
2018;4140;30;30255;Saint-Geniès-de-Malgoirès;"2018-07-09 07:59:00";Population;;200;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;4147;2B;2B143;Linguizzetta;"2018-01-17 11:06:00";Indéterminé;;25000;;;;;;;;;;;;;;;;;;Non;Non;;;;;;;;;Non
2018;4150;30;30334;Uzès;"2018-07-09 15:56:00";Population;3;3000;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;4151;66;66071;Estagel;"2018-02-24 16:37:00";Population;3;2500;1000;1500;;;;;;;;;;1;2;4;Probable;Sapeur-pompier;Malveillance;Non;Non;;;;48;30;N;9;;Non
2018;4152;30;30034;Bellegarde;"2018-07-09 15:59:00";Population;;100;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;4156;30;30225;Sabran;"2018-07-09 17:02:00";Population;3;2000;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;4160;30;30129;Générargues;"2018-07-09 18:10:00";Population;3;100;;;;;;;;;;;;;;;Inconnue;;;Non;Non;;;;;;;;;Non
2018;4166;66;66190;Salses-le-Château;"2018-02-27 13:12:00";Population;3;40000;;40000;;;;;;;;;1;4;3;1;Inconnue;;;Non;Non;;;;31;35;NE;5;;Non
2018;4167;66;66172;Saint-Estève;"2018-02-27 14:37:00";Population;3;2000;1000;1000;;;;;;;;;;3;3;4;Inconnue;;;Non;Non;;;;31;25;NE;4;;Non
